000029 |  -16.2086 -10.8421 -14.1231 -0.00482704 -4.31159 -10.5766 12.968 -2.38597 12.7394 3.31256 17.6933 11.9528 |
000030 |  -8.86273 9.35562 -15.6503 -3.72244 -2.92161 -2.40773 23.8263 -28.9572 16.2105 -11.1785 22.657 1.85322 |
000031 |  0.165407 16.5336 -15.4732 -6.26464 -1.44298 4.35976 28.7406 -40.1245 18.2718 -22.5997 25.1155 -7.14425 |
000032 |  6.0898 2.80578 -15.5683 -6.73145 -0.892738 6.83704 25.644 -26.791 18.7164 -25.0606 24.8328 -9.98598 |
000033 |  4.06824 -21.4579 -15.0949 -4.69796 -1.62318 3.71394 17.4343 0.648183 16.6853 -16.8992 22.3141 -5.29665 |
000034 |  -5.56051 -41.7032 -11.6963 -0.612481 -3.00435 -3.57316 8.42194 26.4123 12.0349 -2.37426 18.1785 3.25574 |
000035 |  -18.1185 -51.9653 -4.65107 4.41652 -3.86686 -11.727 1.14854 42.7566 5.69048 12.4188 12.9865 10.7275 |
000036 |  -29.3262 -52.6439 4.7377 9.23968 -3.25579 -17.7024 -3.46941 48.4752 -1.20777 23.4182 7.35953 14.2255 |
000037 |  -36.8858 -45.2304 14.5213 13.0821 -0.767863 -19.8696 -5.18172 44.1215 -7.6893 28.9939 1.93706 13.0283 |
000038 |  -39.7235 -30.2914 22.7649 15.2965 3.59403 -17.352 -3.79779 29.5907 -12.7175 28.3206 -2.7512 7.2836 |
000039 |  -37.7103 -8.79871 28.0744 15.7461 9.33439 -10.6844 0.497687 5.86382 -15.2554 21.5379 -6.24405 -2.13952 |
000040 |  -30.6378 14.9211 30.0811 14.6663 15.4394 -1.39375 6.43809 -21.9211 -14.9977 9.60546 -8.32967 -13.7127 |
000041 |  -19.9021 29.7721 30.882 12.9681 20.3894 7.49583 10.9006 -40.9236 -13.9106 -3.90549 -9.18328 -24.481 |
000042 |  -10.0669 25.2997 33.1539 11.9123 22.598 12.2165 10.7698 -38.5698 -15.0824 -12.5579 -9.31338 -30.3156 |
000043 |  -7.99968 4.84043 36.2549 12.1881 21.3024 10.3761 6.5037 -17.3629 -18.3669 -10.7391 -8.88428 -28.1922 |
000044 |  -15.4428 -18.5903 36.9861 13.3281 17.0004 2.7441 1.41049 8.79147 -20.6351 0.633167 -7.29038 -19.027 |
000045 |  -27.3801 -36.7682 34.2291 14.1901 11.0635 -7.29439 -1.91472 29.5011 -19.9167 15.0102 -3.88153 -6.95474 |
000046 |  -37.6921 -47.702 28.4699 13.9062 4.97859 -16.1348 -2.5792 41.3736 -16.2568 26.2679 1.27188 3.98261 |
000047 |  -43.307 -51.6418 20.4637 12.2236 -0.125617 -21.4489 -0.536448 44.1401 -10.4217 31.4987 7.55468 11.4793 |
000048 |  -43.2095 -48.2242 10.6758 9.29713 -3.52718 -22.1693 4.09917 37.7241 -3.12136 29.9336 14.1643 14.5623 |
000049 |  -38.093 -37.2235 0.222843 5.45353 -4.7779 -18.0055 11.1655 21.9035 4.933 21.5539 20.2251 12.8199 |
000050 |  -28.2335 -19.4241 -9.54826 1.21239 -3.91053 -9.70474 19.8377 -1.25599 12.6694 7.24404 24.699 6.54544 |
000051 |  -14.9384 -1.57239 -16.7797 -2.73932 -1.59597 0.775753 27.7802 -23.342 18.4999 -10.0566 26.6127 -2.52662 |
000052 |  -1.39202 4.28576 -20.4092 -5.49109 0.65008 9.86768 31.0895 -30.6239 20.9403 -24.1526 25.7588 -10.4222 |
000053 |  6.9229 -7.07561 -20.6907 -6.14743 1.03423 13.4078 27.0035 -17.075 19.597 -27.7161 23.158 -12.3569 |
000054 |  6.03746 -26.275 -17.8777 -4.44019 -1.15857 9.51649 16.9451 7.341 15.3455 -18.5802 19.9817 -6.96386 |
000055 |  -2.4 -40.9858 -11.7823 -0.876693 -4.91187 0.0412087 4.95849 29.4095 9.50788 -1.74498 16.392 2.29924 |
000056 |  -13.2488 -46.3925 -3.13373 3.44243 -8.16623 -10.5464 -5.52565 42.482 3.25871 15.2667 12.01 10.5109 |
000057 |  -22.668 -43.1197 6.3526 7.53572 -9.30843 -18.4426 -12.6349 45.4998 -2.60046 27.691 6.88576 14.7871 |
000058 |  -29.1292 -32.7498 14.7712 10.7824 -7.68175 -21.7154 -15.416 39.0214 -7.45539 33.7942 1.4609 14.3735 |
000059 |  -32.2913 -16.0443 20.5787 12.6579 -3.2583 -19.4469 -13.1459 23.2607 -10.5396 32.848 -3.80871 9.36505 |
000060 |  -31.7778 5.51243 22.7712 12.9182 3.30214 -12.0442 -5.89826 -0.19169 -11.198 24.8305 -8.50731 0.41581 |
000061 |  -26.3576 26.9231 21.9692 11.6919 10.6923 -1.20114 3.92551 -25.2069 -9.79883 10.8298 -12.3194 -11.0427 |
000062 |  -15.505 37.5795 21.3331 9.81845 16.9386 9.45825 10.6516 -39.5169 -8.85329 -4.85869 -14.9393 -21.9941 |
000063 |  -4.04428 29.6117 23.7571 8.66942 20.0494 15.1907 9.57523 -33.86 -10.9683 -14.1829 -15.8212 -27.9821 |
000064 |  -1.4242 7.67646 28.061 9.237 19.1449 12.814 2.56633 -12.9527 -15.108 -10.3858 -13.9701 -25.7213 |
000065 |  -10.5949 -16.9494 30.9106 11.1393 15.0994 3.74587 -4.65394 10.5846 -18.0256 4.04065 -8.82452 -16.5881 |
000066 |  -25.1917 -37.2478 30.8045 13.1795 9.72876 -7.60074 -8.48272 28.5788 -18.0531 20.4474 -1.11137 -5.15872 |
000067 |  -38.3003 -50.9168 27.6954 14.2688 4.60608 -17.0384 -8.1591 38.5768 -15.282 32.0726 7.61502 4.6579 |
000068 |  -46.6048 -57.3181 21.7263 13.9189 0.813342 -22.1808 -3.98077 40.3738 -10.3602 36.4962 15.9971 10.8768 |
000069 |  -49.0574 -55.774 13.1729 11.9989 -1.17137 -22.2157 3.51346 34.0022 -3.82957 33.5941 23.0398 12.8295 |
000070 |  -45.9078 -46.2573 3.09679 8.5434 -1.12265 -17.0909 13.6584 19.6022 3.77111 23.7481 27.8697 10.1802 |
000071 |  -36.6243 -30.0267 -6.78686 3.89199 0.735537 -7.76821 24.8074 -0.28798 11.4958 7.98327 29.6516 3.02351 |
000072 |  -21.7515 -13.686 -13.5522 -1.05342 3.5361 3.21429 33.5964 -17.7636 17.59 -10.7268 27.9727 -7.28053 |
000073 |  -4.93718 -7.55495 -14.772 -4.72191 5.65449 11.5813 35.7771 -21.9329 19.9991 -26.0441 23.864 -16.8183 |
000074 |  6.09066 -16.0234 -11.0104 -5.44802 5.45819 13.0945 29.5329 -9.36535 17.7754 -30.1137 19.9087 -19.8651 |
000075 |  5.50617 -31.8121 -5.24938 -2.76979 2.6484 6.90343 17.4951 11.315 11.9518 -20.296 17.7123 -13.581 |
000076 |  -4.48108 -44.3391 0.491688 2.30544 -1.43289 -3.81052 4.22195 29.6042 4.46166 -2.05272 16.1469 -1.13997 |
000077 |  -17.2395 -48.4472 5.82715 7.84917 -4.85737 -14.1941 -6.88026 39.9701 -2.96486 16.1359 13.234 11.3837 |
000078 |  -27.8325 -43.8385 10.413 12.3716 -6.24834 -20.9545 -14.0686 41.4689 -9.31732 29.3586 8.53484 19.9165 |
000079 |  -34.4079 -31.9776 13.743 14.9279 -5.09007 -22.6389 -16.5467 34.4379 -13.8643 35.911 2.594 22.806 |
000080 |  -36.6749 -14.2415 15.3017 15.0454 -1.47333 -19.0496 -13.8901 19.5961 -15.9195 35.5469 -3.74508 19.6249 |
000081 |  -33.6895 7.37595 15.4641 12.3566 4.10285 -10.4769 -6.35376 -1.52639 -14.9854 27.7359 -9.83457 9.95855 |
000082 |  -23.7286 27.8048 16.5295 7.4583 10.3249 1.03386 3.34591 -22.9962 -12.0418 12.9992 -15.0436 -5.55422 |
000083 |  -6.96183 38.188 21.8917 2.18761 15.2165 11.5232 9.63571 -34.5598 -10.2115 -4.76299 -18.7794 -23.2084 |
000084 |  8.7794 32.6553 30.3373 -0.729551 16.8428 16.0894 8.11689 -29.1839 -12.1724 -16.1395 -20.2854 -34.2516 |
000085 |  11.4725 14.9059 34.4197 0.526248 14.5916 12.0913 0.469454 -11.0732 -16.5255 -12.4881 -18.508 -29.9414 |
000086 |  -0.0135844 -6.30766 29.9756 5.12626 9.72306 1.83308 -7.93677 9.51332 -19.6692 2.73564 -13.0207 -12.1146 |
000087 |  -16.0612 -25.1244 20.4578 10.6051 4.34539 -9.70335 -13.279 25.567 -19.6228 18.6571 -4.85126 8.89673 |
000088 |  -29.1133 -39.1998 9.93591 14.8376 0.0200712 -18.5825 -14.3546 34.7345 -16.3592 28.4813 4.28321 24.9748 |
000089 |  -36.7912 -47.4549 0.150232 16.6574 -2.37983 -22.8637 -11.1485 36.6147 -10.5233 31.1114 13.0516 33.2307 |
000090 |  -38.8872 -49.003 -8.30804 15.6398 -2.69674 -22.1593 -4.09132 31.2186 -2.74793 27.3179 20.4754 33.2315 |
000091 |  -35.7853 -43.4974 -14.4265 11.8254 -1.12187 -16.8851 6.05992 19.1415 6.24584 17.9895 25.6013 25.0102 |
000092 |  -27.0165 -31.7667 -16.0885 5.67199 1.80138 -8.06902 17.5772 2.87146 15.366 3.85129 27.2109 8.76359 |
000093 |  -13.4863 -18.831 -11.4321 -1.00648 5.08865 1.65348 27.124 -10.8261 22.6134 -12.55 24.6894 -12.8401 |
000094 |  -0.046714 -13.4298 -1.92093 -5.25051 7.55416 8.51742 30.8319 -13.6694 25.6144 -25.4368 19.6743 -32.1974 |
000095 |  4.70293 -21.4417 6.1756 -4.32855 8.45667 9.45363 27.1512 -3.33935 23.0601 -27.5141 16.3739 -38.661 |
000096 |  -3.3017 -38.9011 8.04301 1.96029 8.01514 4.55729 18.2716 13.6759 15.9138 -17.0332 17.122 -28.5073 |
000097 |  -19.2191 -55.894 5.76072 11.2181 7.13745 -3.15727 7.96644 29.2413 6.52105 0.00891911 19.5587 -9.13128 |
000098 |  -35.3817 -65.283 3.481 20.0487 6.60152 -10.0888 -0.855065 38.5105 -2.81314 16.1658 20.2172 9.40898 |
000099 |  -47.4052 -65.1612 2.8032 26.1023 6.79901 -14.0473 -6.68243 40.3125 -10.6251 27.8167 17.9477 21.8615 |
000100 |  -53.8735 -56.0095 3.49217 28.3569 7.81829 -14.3554 -8.81446 35.0534 -16.089 34.2925 13.2386 26.9361 |
