000000 |  -107.411 19.0932 -98.2331 97.0995 -1.26975 4.87887 10.3111 -17.8235 93.3542 |
000001 |  -107.65 19.3559 -98.8268 97.267 -1.36998 5.02356 10.3826 -17.9859 93.8032 |
000002 |  -108.319 20.068 -100.542 97.7433 -1.63772 5.44941 10.5757 -18.4303 95.0928 |
000003 |  -109.135 21.1349 -102.844 98.3184 -2.06349 6.1095 10.8166 -19.0714 96.7346 |
000004 |  -109.712 22.4019 -104.943 98.7182 -2.62659 6.92584 10.9935 -19.7753 98.0176 |
000005 |  -109.707 23.6969 -106.099 98.7141 -3.29414 7.80493 10.993 -20.4028 98.2939 |
000006 |  -108.973 24.9108 -106.017 98.2216 -4.02745 8.6631 10.7517 -20.8833 97.3542 |
000007 |  -107.63 26.0497 -105.034 97.3495 -4.79291 9.4682 10.2804 -21.2568 95.5659 |
000008 |  -106.003 27.2261 -103.879 96.3614 -5.57261 10.2237 9.64189 -21.6535 93.6555 |
000009 |  -104.442 28.5829 -103.263 95.5459 -6.36291 10.9619 8.89623 -22.2199 92.3007 |
000010 |  -103.183 30.2338 -103.624 95.1175 -7.16664 11.7149 8.0654 -23.0672 91.9087 |
000011 |  -102.284 32.2236 -105.045 95.1558 -7.98185 12.496 7.12858 -24.2418 92.5492 |
000012 |  -101.604 34.4952 -107.237 95.5823 -8.79064 13.2886 6.02124 -25.7045 93.9487 |
000013 |  -100.883 36.8714 -109.575 96.1921 -9.55438 14.049 4.69068 -27.317 95.5264 |
000014 |  -99.8375 39.0756 -111.261 96.7094 -10.2176 14.7243 3.12805 -28.858 96.5365 |
000015 |  -98.2894 40.8368 -111.688 96.8846 -10.7244 15.2829 1.40474 -30.1124 96.4055 |
000016 |  -96.2465 42.0395 -110.831 96.5967 -11.0408 15.7431 -0.350217 -30.9987 95.0877 |
000017 |  -93.9008 42.7964 -109.285 95.9182 -11.1705 16.178 -2.01734 -31.6258 93.1065 |
000018 |  -91.5266 43.3646 -107.897 95.0664 -11.1473 16.6891 -3.5398 -32.2173 91.2081 |
000019 |  -89.3866 44.0114 -107.378 94.3102 -11.0154 17.375 -4.92363 -32.9961 90.0027 |
000020 |  -87.6544 44.911 -108.091 93.8593 -10.8075 18.3071 -6.20498 -34.1035 89.7842 |
000021 |  -86.3763 46.0906 -110.01 93.7892 -10.5313 19.5154 -7.41295 -35.5594 90.4948 |
000022 |  -85.4941 47.4022 -112.71 94.0341 -10.1679 20.9828 -8.53991 -37.2343 91.7269 |
000023 |  -84.8655 48.5369 -115.45 94.397 -9.67743 22.6404 -9.53146 -38.8594 92.8091 |
000024 |  -84.295 49.1234 -117.415 94.6046 -9.01472 24.3734 -10.3096 -40.1087 93.0413 |
000025 |  -83.57 48.9286 -118.152 94.4034 -8.15239 26.0655 -10.8334 -40.7762 92.086 |
000026 |  -82.5262 48.0205 -117.834 93.6751 -7.09961 27.6239 -11.1489 -40.9209 90.2104 |
000027 |  -81.1254 46.7218 -117.121 92.4962 -5.90022 29.025 -11.3708 -40.8216 88.0962 |
000028 |  -79.493 45.423 -116.766 91.1178 -4.61119 30.3155 -11.6248 -40.8118 86.4506 |
000029 |  -77.8498 44.4115 -117.307 89.8525 -3.27603 31.58 -12.0028 -41.1355 85.7271 |
000030 |  -76.4108 43.7958 -118.94 88.9583 -1.91055 32.8977 -12.5476 -41.8852 86.0425 |
000031 |  -75.3243 43.4911 -121.488 88.5715 -0.504934 34.3092 -13.2472 -42.9862 87.179 |
000032 |  -74.6369 43.2312 -124.389 88.6631 0.958833 35.7891 -14.0262 -44.19 88.5998 |
000033 |  -74.3048 42.6399 -126.845 89.0645 2.50157 37.2481 -14.7597 -45.1414 89.5969 |
000034 |  -74.1591 41.43 -128.135 89.4803 4.10021 38.5453 -15.3211 -45.5302 89.5902 |
000035 |  -73.9206 39.6 -128.025 89.5779 5.68843 39.5361 -15.6574 -45.2884 88.4886 |
000036 |  -73.3249 37.48 -126.912 89.1446 7.16627 40.1452 -15.8197 -44.6463 86.7665 |
000037 |  -72.2849 35.5334 -125.554 88.1978 8.43921 40.4088 -15.9128 -43.9726 85.1447 |
000038 |  -70.9647 34.1254 -124.695 86.9906 9.45715 40.4645 -16.0259 -43.5826 84.2303 |
