000000 |  -29.3757 6.44583 -33.633 25.0861 -0.648986 2.93324 3.97617 -5.72804 30.4166 |
000001 |  -28.6068 6.13142 -31.8177 24.234 -0.73992 3.32663 4.37411 -5.38816 28.4983 |
000002 |  -26.9033 5.26801 -26.9606 21.4227 -0.982044 4.40606 5.45158 -4.31204 22.5659 |
000003 |  -24.7813 4.12396 -20.5133 17.8078 -1.31142 5.87584 6.95164 -2.86104 14.6706 |
000004 |  -23.2285 3.20282 -15.2057 14.8567 -1.6473 7.28982 8.40671 -1.63581 8.01931 |
000005 |  -23.2293 2.90755 -13.8777 13.854 -1.94368 8.26361 9.32022 -1.28712 5.87195 |
000006 |  -24.9888 4.17231 -17.8904 15.4553 -2.16497 8.59098 9.46038 -2.10453 9.30107 |
000007 |  -28.0223 6.2041 -25.2069 19.1585 -2.37361 8.42865 8.88655 -3.8383 16.7461 |
000008 |  -31.2417 8.35728 -32.6059 23.289 -2.62441 8.13523 7.99467 -5.7501 24.4396 |
000009 |  -33.6039 10.1205 -37.6054 26.4102 -2.91878 7.99263 7.21233 -7.20515 29.5732 |
000010 |  -34.3574 11.0131 -38.727 27.537 -3.22827 8.1481 6.85972 -7.78369 30.6099 |
000011 |  -33.3005 10.8032 -35.7752 26.2668 -3.50575 8.58363 7.10514 -7.30162 27.2474 |
000012 |  -30.9247 9.57442 -29.6189 23.1146 -3.70119 9.13354 7.88671 -5.89062 20.5349 |
000013 |  -27.9022 7.78848 -22.1696 19.1138 -3.78666 9.55124 8.86253 -4.01671 12.6707 |
000014 |  -25.1288 6.33018 -16.523 15.826 -3.77363 9.58362 9.38837 -2.56722 7.00984 |
000015 |  -23.4372 6.18946 -15.49 14.6736 -3.70803 9.10164 8.78261 -2.44394 6.37497 |
000016 |  -23.073 7.62296 -19.2862 16.311 -3.64381 8.21141 6.77726 -3.95365 11.0824 |
000017 |  -23.7825 10.0603 -25.6075 19.8861 -3.59555 7.19769 3.89942 -6.42227 18.3665 |
000018 |  -25.1114 12.4505 -31.3211 24.0387 -3.56073 6.38975 1.06205 -8.83815 24.8863 |
000019 |  -26.4092 13.8863 -34.2338 27.2422 -3.51909 6.00443 -0.851749 -10.3122 28.199 |
000020 |  -27.0439 13.8257 -33.4109 28.4036 -3.47062 6.09802 -1.29323 -10.34 27.3174 |
000021 |  -27.1723 12.2318 -28.9523 27.3037 -3.41369 6.60032 -0.110447 -8.80438 22.4041 |
000022 |  -26.5352 9.53986 -22.3359 24.2735 -3.39522 7.32721 2.29176 -6.12449 15.0622 |
000023 |  -25.3435 6.76161 -16.0588 20.3994 -3.42443 8.07932 4.96876 -3.32182 8.029 |
000024 |  -23.8817 5.34064 -13.3242 17.2786 -3.48254 8.71056 6.61686 -1.84569 4.65085 |
000025 |  -22.7241 6.2026 -15.9675 16.4184 -3.50173 9.24349 6.32906 -2.7098 6.78242 |
000026 |  -22.5555 8.977 -22.9215 18.1853 -3.38346 9.80218 4.33853 -5.54453 13.0388 |
000027 |  -23.7213 12.1942 -30.987 21.9961 -3.0919 10.554 1.7 -9.05326 20.3384 |
000028 |  -25.9634 14.475 -37.3092 26.3159 -2.64133 11.5243 -0.394619 -11.7906 25.6906 |
000029 |  -28.4928 14.9672 -40.1196 29.5836 -2.13652 12.5845 -1.14732 -12.8077 27.4445 |
000030 |  -30.473 13.4229 -38.6294 30.7776 -1.71775 13.5405 -0.269374 -11.7613 25.2609 |
000031 |  -31.3669 10.2546 -33.7146 29.3087 -1.50716 14.0925 2.07187 -8.77549 19.6376 |
000032 |  -30.858 6.44879 -26.9048 25.8435 -1.54052 14.1819 5.02391 -4.9152 12.7281 |
000033 |  -28.5989 3.47468 -21.0805 21.3089 -1.72968 13.7485 7.32526 -1.75741 7.33026 |
000034 |  -24.9999 2.7906 -19.2185 17.3515 -1.85049 13.0004 7.68797 -0.966088 6.19861 |
000035 |  -21.3003 4.62769 -22.3023 15.6645 -1.60492 12.3539 5.71908 -3.06446 9.96172 |
000036 |  -19.1171 7.70224 -28.5944 16.817 -0.830706 12.145 2.34175 -6.85961 16.3577 |
000037 |  -19.3211 10.1961 -35.0615 20.3743 0.400585 12.5546 -1.01421 -10.5896 22.4257 |
000038 |  -21.6083 11.0223 -39.3294 24.7439 1.75815 13.4007 -3.11618 -12.7881 25.872 |
