000018 |  -5.54725 -5.98915 1.09512 2.37693 1.72725 -0.639047 11.5628 4.69129 4.38248 0.377899 1.10247 -5.97091 -3.28923 -8.41852 5.28463 2.8959 -0.859781 -3.4404 -10.717 -1.88202 -6.37412 4.44286 -3.99 0.411282 -2.20704 1.65847 7.73328 -0.00138574 3.96129 -1.12876 -0.198817 4.39212 -4.13988 0.24678 3.54941 2.7943 |
000019 |  -3.48576 -10.1054 0.359445 2.79131 1.50236 -1.14035 8.48278 6.38612 5.4692 1.60709 3.17946 -5.61551 -5.37746 -14.3897 4.59943 2.20221 2.37936 -2.43702 -4.79598 -3.04264 -8.82117 1.61758 -2.52193 1.94918 -2.55964 6.62827 8.8754 -0.658532 0.650772 -1.43043 -1.84157 7.95166 -2.93524 1.93066 1.31698 1.13801 |
000020 |  -0.995424 -13.5866 -0.371249 3.03015 1.10152 -1.64896 5.02174 7.9768 6.4093 2.56702 4.88999 -5.06345 -6.7402 -19.3918 3.68759 1.32597 5.39515 -1.33256 0.827639 -4.18737 -10.799 -1.20125 -1.00171 3.39961 -2.63219 11.0488 9.54375 -1.28105 -2.49753 -1.66706 -3.47876 11.0405 -1.68348 3.45285 -0.827847 -0.451382 |
000021 |  1.91663 -16.1443 -1.05113 3.00028 0.517528 -2.11481 1.69779 9.88649 7.15492 2.92614 5.62127 -4.39414 -7.73488 -22.45 3.03283 0.751697 7.33989 -0.642798 4.90431 -5.42115 -11.7844 -2.98848 0.634208 4.3344 -2.86258 13.7307 9.69132 -1.41874 -4.4237 -1.81957 -4.56232 12.7298 -0.905609 4.26777 -2.06658 -1.47693 |
000022 |  5.08134 -17.5498 -1.5833 2.72235 -0.226145 -2.52936 -1.1093 12.2487 7.60224 2.51328 5.05366 -3.63989 -8.61282 -22.9178 2.98838 0.802599 7.66162 -0.724186 6.60305 -6.78483 -11.4393 -3.09545 2.44148 4.47955 -3.5368 13.9317 9.30695 -0.795279 -4.50461 -1.88035 -4.68597 12.4757 -0.916411 4.0131 -1.86991 -1.63999 |
000023 |  8.22685 -17.6735 -1.82241 2.30855 -1.0805 -2.91553 -3.28033 14.7738 7.62674 1.39606 3.32507 -2.76787 -9.36118 -20.7868 3.56208 1.48706 6.29605 -1.62361 5.91607 -8.21813 -9.76205 -1.55305 4.37911 3.83248 -4.63458 11.6924 8.40724 0.5484 -2.81415 -1.84756 -3.84741 10.3551 -1.67278 2.68733 -0.282069 -0.988037 |
000024 |  11.0192 -16.5058 -1.64786 1.91313 -1.97105 -3.30758 -4.89462 16.823 7.08423 -0.138397 0.959724 -1.73261 -9.65525 -16.6636 4.41836 2.46522 3.73965 -3.01944 3.56402 -9.5131 -7.06283 0.939109 6.26616 2.65606 -5.81693 7.78062 7.04813 2.25218 -0.0752534 -1.72062 -2.42186 7.04812 -2.79293 0.664227 2.09875 0.112906 |
000025 |  13.1542 -14.1752 -0.973007 1.69269 -2.81563 -3.73653 -6.18527 17.6504 5.89557 -1.69082 -1.30806 -0.511883 -9.07804 -11.5392 5.0259 3.23244 0.792028 -4.39 0.657616 -10.3632 -3.82871 3.37889 7.83083 1.3473 -6.59 3.31108 5.30537 3.79939 2.67746 -1.50681 -0.981275 3.52639 -3.76888 -1.48752 4.41512 1.17367 |
000026 |  14.442 -10.8818 0.207338 1.74819 -3.53345 -4.20988 -7.39433 16.6914 4.10953 -2.90148 -2.81626 0.865095 -7.34191 -6.45161 4.903 3.34375 -1.75712 -5.24149 -1.73547 -10.4403 -0.548565 4.86093 8.8066 0.285607 -6.52035 -0.654344 3.28351 4.72476 4.50656 -1.22199 -0.0987631 0.697544 -4.16116 -3.21456 5.8764 1.76838 |
000027 |  14.8702 -6.94251 1.81303 2.07923 -4.07358 -4.69878 -8.67077 13.721 1.85034 -3.54074 -3.16646 2.30664 -4.36198 -2.20754 3.74259 2.55363 -3.3306 -5.25497 -2.88676 -9.57505 2.40508 4.83495 9.01344 -0.271179 -5.37646 -3.41191 1.08033 4.76056 4.8431 -0.897792 -0.159405 -0.83026 -3.71221 -4.13612 5.99327 1.65658 |
